1557982728	0	78	90
1557983023	0	78	90
1557983231	0	78	90
1557983232	0	78	90
1557983233	0	78	90
1557984567	0	78	90
1557984624	0	78	90
1557984624	0	78	90
1557984627	0	78	90
1557984638	s	1339	448
1557985366	s	1337	446
1557985372	s	1340	449
1557986653	0	78	90
1557986889	0	78	90
1557986890	0	78	90
1557986891	0	78	90
1557990256	0	78	90
1557990517	0	78	90
1557990518	0	78	90
1557990518	0	78	90
1557992056	0	78	90
1557993888	0	78	90
1557994146	0	78	90
1557994146	0	78	90
1557994146	0	78	90
1557994354	0	78	90
1557994822	0	78	90
1557996839	0	78	90
1557997563	s	1339	446
1557997756	0	78	90
1557997757	0	78	90
1557997757	0	78	90
1557998206	0	78	90
1558000852	0	78	90
1558001371	0	78	90
1558001371	0	78	90
1558001372	0	78	90
1558001843	0	78	90
1558005017	0	78	90
1558005017	0	78	90
1558005018	0	78	90
1558005669	0	78	90
1558007462	0	78	90
1558008153	0	78	90
1558008449	0	78	90
1558008729	0	78	90
1558008729	0	78	90
1558008729	0	78	90
1558009954	0	78	90
1558012076	s	1338	447
1558012471	0	78	90
1558012472	0	78	90
1558012473	0	78	90
1558014931	0	78	90
1558016112	0	78	90
1558016114	0	78	90
1558016114	0	78	90
1558017655	s	1339	449
1558017716	s	1339	447
1558017777	s	1338	447
1558018074	0	78	90
1558018670	0	78	90
1558019820	0	78	90
1558019821	0	78	90
1558019821	0	78	90
1558021654	s	1338	447
1558022630	0	78	90
1558023512	0	78	90
1558023512	0	78	90
1558023513	0	78	90
1558023660	s	1340	446
1558024677	0	78	90
1558024677	0	78	90
1558024677	0	78	90
1558024678	0	78	90
1558024678	0	78	90
1558024678	0	78	90
1558026729	s	1337	445
1558027124	0	78	90
1558027124	0	78	90
1558027125	0	78	90
1558028443	0	78	90
1558028443	0	78	90
1558029870	0	78	90
1558030748	0	78	90
1558030749	0	78	90
1558030749	0	78	90
1558032171	0	78	90
1558033319	0	78	90
1558034049	0	78	90
1558034391	0	78	90
1558034391	0	78	90
1558034392	0	78	90
1558035604	0	78	90
1558036351	s	1338	447
1558036455	s	1339	446
1558038006	0	78	90
1558038007	0	78	90
1558038007	0	78	90
1558041667	0	78	90
1558041668	0	78	90
1558041669	0	78	90
1558045405	0	78	90
1558045405	0	78	90
1558045405	0	78	90
1558045513	0	78	90
1558046658	0	78	90
1558049093	0	78	90
1558049093	0	78	90
1558049093	0	78	90
1558049530	0	78	90
1558049530	0	78	90
1558049530	0	78	90
1558049530	0	78	90
1558049530	0	78	90
1558050532	0	78	90
1558052762	0	78	90
1558052762	0	78	90
1558052762	0	78	90
1558056415	0	78	90
1558056416	0	78	90
1558056417	0	78	90
1558057104	0	78	90
1558060140	0	78	90
1558060141	0	78	90
1558060141	0	78	90
1558063510	s	1339	447
1558063571	s	1339	445
1558063631	s	1338	444
1558063692	s	1338	445
1558063711	s	1338	444
1558063753	s	1338	445
1558063772	s	1339	446
1558063804	0	78	90
1558063805	0	78	90
1558063805	0	78	90
1558063814	s	1338	445
1558063875	s	1338	444
1558063936	s	1338	446
1558063997	s	1338	444
1558064059	s	1339	446
1558064122	s	1338	448
1558064183	s	1338	446
1558066604	0	78	90
1558066638	0	78	90
1558067494	0	78	90
1558067495	0	78	90
1558067495	0	78	90
1558067515	0	78	90
1558067515	0	78	90
1558068024	s	1339	445
1558070327	0	78	90
1558071139	0	78	90
1558071139	0	78	90
1558071140	0	78	90
1558073341	0	78	90
1558073679	0	78	90
1558074808	0	78	90
1558074808	0	78	90
1558074809	0	78	90
1558078507	0	78	90
1558078507	0	78	90
1558078507	0	78	90
1558080202	0	78	90
1558082240	0	78	90
1558082240	0	78	90
1558082241	0	78	90
1558085900	0	78	90
1558085900	0	78	90
1558085901	0	78	90
1558087623	s	1340	446
1558087685	s	1339	445
1558087748	s	1338	448
1558087809	s	1338	448
1558087819	s	1340	446
1558087880	s	1339	447
1558087988	s	1339	446
1558088067	s	1339	445
1558088345	s	1338	445
1558088406	s	1339	446
1558089483	0	78	90
1558089509	0	78	90
1558089510	0	78	90
1558089510	0	78	90
1558090234	0	78	90
1558090711	s	1339	445
1558091590	0	78	90
1558092608	0	78	90
1558092908	0	78	90
1558093250	0	78	90
1558093250	0	78	90
1558093250	0	78	90
1558093551	0	78	90
1558094964	0	78	90
1558095082	0	78	90
1558096275	0	78	90
1558096922	0	78	90
1558096923	0	78	90
1558096923	0	78	90
1558097460	0	78	90
1558097851	0	78	90
1558098058	0	78	90
1558098058	0	78	90
1558100542	0	78	90
1558100542	0	78	90
1558100543	0	78	90
1558100613	0	78	90
1558102805	0	78	90
1558103895	0	78	90
1558103924	0	78	90
1558104219	s	1342	447
1558104228	0	78	90
1558104229	0	78	90
1558104229	0	78	90
1558104279	s	1342	444
1558104339	s	1340	444
1558104400	s	1340	444
1558104460	s	1342	446
1558104521	s	1342	446
1558104581	s	1341	443
1558104641	s	1342	447
1558104702	s	1342	445
1558104762	s	1341	446
1558104823	s	1341	446
1558104883	s	1342	445
1558104944	s	1342	444
1558105004	s	1341	445
1558105064	s	1342	445
1558105125	s	1342	444
1558105185	s	1341	444
1558105245	s	1340	446
1558105306	s	1341	447
1558105366	s	1339	442
1558105426	s	1340	444
1558105488	s	1341	445
1558105548	s	1341	444
1558105609	s	1340	444
1558105669	s	1341	444
1558105729	s	1341	448
1558105790	s	1341	445
1558105850	s	1341	447
1558105910	s	1342	447
1558105971	s	1341	446
1558106016	0	78	90
1558106030	0	78	90
1558106031	s	1340	445
1558106092	s	1341	447
1558106152	s	1340	446
1558106212	s	1339	444
1558106273	s	1340	444
1558106333	s	1339	446
1558106393	s	1340	445
1558106454	s	1339	447
1558106516	s	1340	448
1558106576	s	1341	446
1558106636	s	1341	446
1558106697	s	1341	447
1558106757	s	1341	448
1558106770	0	78	90
1558106817	s	1340	446
1558106878	s	1341	444
1558106938	s	1341	448
1558106998	s	1341	446
1558107059	s	1341	445
1558107119	s	1340	446
1558107179	s	1341	447
1558107240	s	1341	448
1558107300	s	1341	448
1558107360	s	1340	447
1558107404	0	78	90
1558107421	s	1341	446
1558107481	s	1341	448
1558107542	s	1341	447
1558107603	s	1341	449
1558107663	s	1342	449
1558107723	s	1342	449
1558107784	s	1341	448
1558107841	0	78	90
1558107841	0	78	90
1558107842	0	78	90
1558107844	s	1341	449
1558107887	0	78	90
1558107904	s	1342	448
1558107965	s	1342	448
1558108025	s	1341	446
1558108085	s	1342	449
1558108146	s	1342	449
1558108206	s	1340	447
1558108266	s	1340	446
1558108327	s	1340	448
1558108387	s	1341	448
1558108447	s	1339	446
1558108508	s	1339	447
1558108568	s	1341	447
1558108628	s	1341	448
1558108689	s	1340	449
1558108749	s	1341	448
1558108809	s	1342	446
1558108870	s	1340	446
1558108930	s	1340	448
1558108990	s	1342	450
1558109051	s	1341	448
1558109111	s	1341	448
1558109172	s	1341	447
1558109232	s	1342	448
1558109292	s	1342	448
1558109353	s	1341	447
1558109413	s	1341	446
1558109473	s	1341	448
1558109526	s	1342	447
1558109527	s	1341	445
1558109528	s	1341	447
1558109530	s	1340	447
1558109531	s	1341	445
1558109592	s	1341	448
1558109654	s	1341	444
1558109718	s	1341	446
1558109781	s	1341	443
1558109842	s	1341	446
1558109911	s	1340	447
1558109972	s	1340	445
1558110033	s	1339	445
1558110093	s	1340	445
1558110154	s	1341	448
1558110215	s	1340	447
1558110277	s	1339	447
1558110339	s	1339	446
1558110395	s	1342	447
1558110401	s	1340	445
1558110463	s	1340	447
1558110525	s	1341	447
1558110587	s	1341	445
1558110649	s	1341	442
1558110711	s	1340	446
1558110773	s	1340	448
1558110836	s	1340	444
1558110898	s	1341	447
1558110959	s	1342	447
1558111021	s	1342	446
1558111083	s	1340	447
1558111144	s	1340	447
1558111184	0	78	90
1558111184	0	78	90
1558111202	0	78	90
1558111204	0	78	90
1558111204	s	1342	450
1558111205	0	78	90
1558111208	0	78	90
1558111209	0	78	90
1558111265	s	1343	450
1558111529	0	78	90
1558111530	0	78	90
1558111530	0	78	90
1558112093	0	78	90
1558113655	s	1342	446
1558113717	s	1342	447
1558113777	s	1341	447
1558113837	s	1341	443
1558113915	s	1341	443
1558113924	s	1341	446
1558113925	s	1341	444
1558115157	0	78	90
1558115158	0	78	90
1558115158	0	78	90
1558115408	0	78	90
1558115408	0	78	90
1558115408	0	78	90
1558115408	0	78	90
1558115409	0	78	90
1558115409	0	78	90
1558115454	s	1343	449
1558115617	s	1341	447
1558115618	s	1341	446
1558118892	0	78	90
1558118892	0	78	90
1558118894	0	78	90
1558118908	s	1341	448
1558121426	0	78	90
1558122423	0	78	90
1558122582	0	78	90
1558122582	0	78	90
1558122583	0	78	90
1558122904	0	78	90
1558123202	0	78	90
1558124803	s	1340	446
1558126221	0	78	90
1558126222	0	78	90
1558126222	0	78	90
1558126687	0	78	90
1558127138	0	78	90
1558128562	s	1342	448
1558129825	0	78	90
1558129825	0	78	90
1558129825	0	78	90
1558130411	0	78	90
1558131731	0	78	90
1558133480	0	78	90
1558133480	0	78	90
1558133480	0	78	90
1558135723	0	78	90
1558137196	0	78	90
1558137197	0	78	90
1558137199	0	78	90
1558137980	s	1340	446
1558140838	0	78	90
1558140839	0	78	90
1558140840	0	78	90
1558141008	0	78	90
1558141334	0	78	90
1558142105	0	78	90
1558142496	0	78	90
1558144126	0	78	90
1558144455	0	78	90
1558144456	0	78	90
1558144456	0	78	90
1558146444	0	78	90
1558147461	0	78	90
1558148081	0	78	90
1558148081	0	78	90
1558148081	0	78	90
1558148401	0	78	90
1558149166	s	1342	449
1558151090	0	78	90
1558151702	0	78	90
1558151704	0	78	90
1558151704	0	78	90
1558151820	0	78	90
1558152625	s	1343	450
1558153854	0	78	90
1558155000	s	1342	449
1558155379	0	78	90
1558155379	0	78	90
1558155384	0	78	90
1558156159	0	78	90
1558159117	0	78	90
1558159119	0	78	90
1558159119	0	78	90
1558159836	0	78	90
1558160016	s	1342	448
1558160076	s	1343	451
1558160138	s	1342	451
1558160198	s	1342	450
1558160259	s	1343	449
1558160320	s	1344	451
1558160382	s	1343	452
1558160442	s	1341	449
1558160503	s	1341	448
1558160564	s	1342	449
1558160625	s	1342	449
1558160628	s	1341	449
1558160686	s	1342	450
1558160748	s	1341	447
1558160809	s	1342	450
1558160870	s	1341	448
1558160931	s	1342	451
1558160993	s	1343	450
1558161053	s	1343	450
1558161114	s	1343	450
1558161175	s	1343	450
1558161236	s	1343	450
1558161297	s	1342	450
1558161358	s	1343	449
1558161419	s	1344	451
1558161480	s	1343	451
1558161542	s	1342	449
1558161602	s	1343	451
1558161663	s	1343	450
1558161723	s	1343	451
1558161760	s	1344	452
1558161773	s	1342	448
1558161784	s	1342	450
1558161844	s	1343	450
1558161905	s	1342	451
1558161966	s	1342	451
1558162027	s	1341	449
1558162088	s	1341	450
1558162149	s	1342	450
1558162197	s	1342	449
1558162210	s	1342	451
1558162221	0	78	90
1558162258	s	1342	450
1558162271	s	1341	449
1558162318	s	1341	448
1558162333	s	1341	450
1558162364	0	78	90
1558162367	0	78	90
1558162379	s	1341	446
1558162395	s	1342	449
1558162440	s	1342	449
1558162457	s	1342	448
1558162501	s	1342	450
1558162518	s	1343	451
1558162562	s	1341	449
1558162579	s	1342	449
1558162623	s	1341	448
1558162640	s	1341	449
1558162684	s	1342	449
1558162701	s	1342	451
1558162744	s	1342	451
1558162750	0	78	90
1558162751	0	78	90
1558162751	0	78	90
1558162762	s	1343	448
1558162805	s	1341	450
1558162823	s	1342	452
1558162866	s	1340	448
1558162884	s	1341	449
1558162927	s	1341	450
1558162945	s	1342	450
1558163006	s	1343	450
1558163067	s	1342	451
1558163128	s	1341	448
1558163189	s	1342	450
1558163250	s	1342	448
1558163311	s	1342	449
1558163372	s	1341	450
1558163433	s	1341	449
1558163494	s	1342	450
1558163555	s	1342	451
1558163616	s	1341	448
1558163677	s	1341	448
1558163738	s	1341	449
1558163799	s	1341	449
1558163860	s	1342	449
1558163921	s	1341	449
1558163982	s	1341	448
1558164012	0	78	90
1558164043	s	1341	448
1558164104	s	1342	450
1558164165	s	1341	450
1558164226	s	1343	449
1558164287	s	1341	449
1558164348	s	1342	451
1558164409	s	1342	450
1558164470	s	1343	451
1558164531	s	1343	451
1558164614	s	1343	448
1558164674	s	1342	449
1558164735	s	1342	449
1558164796	s	1341	449
1558164857	s	1342	449
1558164918	s	1341	448
1558164979	s	1342	449
1558165040	s	1341	449
1558165100	s	1342	450
1558165101	s	1342	449
1558165162	s	1342	449
1558165175	s	1342	449
1558165224	s	1342	451
1558165235	s	1343	451
1558165285	s	1342	449
1558165296	s	1342	451
1558165346	s	1341	448
1558165356	s	1342	451
1558165407	s	1342	450
1558165416	s	1341	450
1558165468	s	1342	449
1558165529	s	1342	450
1558165590	s	1342	448
1558165651	s	1341	448
1558165712	s	1342	447
1558165773	s	1343	450
1558165834	s	1342	450
1558165895	s	1341	448
1558165956	s	1342	448
1558166017	s	1343	447
1558166070	s	1341	448
1558166131	s	1343	451
1558166191	s	1341	451
1558166252	s	1341	448
1558166344	s	1342	447
1558166413	0	78	90
1558166413	0	78	90
1558166413	0	78	90
1558166615	s	1343	451
1558166676	s	1342	451
1558166736	s	1341	447
1558166797	s	1342	451
1558166858	s	1343	451
1558166918	s	1342	451
1558166936	s	1341	447
1558166997	s	1340	448
1558167058	s	1341	448
1558167120	s	1341	448
1558167182	s	1342	449
1558167244	s	1341	447
1558167307	s	1341	449
1558167368	s	1340	448
1558167431	s	1341	448
1558167461	s	1342	449
1558167523	s	1342	448
1558167585	s	1343	450
1558167646	s	1342	448
1558167707	s	1341	448
1558167768	s	1341	449
1558167829	s	1342	450
1558167890	s	1343	449
1558167951	s	1342	449
1558168012	s	1341	448
1558168073	s	1341	446
1558168134	s	1342	450
1558168195	s	1343	450
1558168256	s	1342	451
1558168317	s	1341	449
1558168378	s	1341	449
1558168439	s	1342	449
1558168500	s	1343	450
1558168561	s	1342	450
1558168622	s	1341	448
1558168683	s	1341	450
1558168744	s	1342	448
1558168805	s	1342	451
1558168866	s	1341	449
1558168927	s	1341	449
1558168960	s	1341	449
1558169020	s	1342	449
1558169038	s	1343	451
1558169504	0	78	90
1558170010	0	78	90
1558170010	0	78	90
1558170011	0	78	90
1558170025	0	78	90
1558170028	0	78	90
1558170028	0	78	90
1558170028	0	78	90
1558170028	0	78	90
1558171417	s	1344	449
1558171503	s	1341	448
1558173355	0	78	90
1558173356	0	78	90
1558173358	0	78	90
1558173359	0	78	90
1558173359	0	78	90
1558173360	0	78	90
1558173361	0	78	90
1558173361	0	78	90
1558173361	0	78	90
1558173590	s	1341	448
1558173668	0	78	90
1558173668	0	78	90
1558173669	0	78	90
1558174108	s	1342	449
1558174329	0	78	90
1558176240	0	78	90
1558176502	0	78	90
1558176514	0	78	90
1558176855	s	1342	450
1558177334	0	78	90
1558177334	0	78	90
1558177336	0	78	90
1558177666	0	78	90
1558177959	0	78	90
1558178280	s	1343	450
1558178419	0	78	90
1558179225	s	1343	450
1558179335	s	1342	448
1558179735	s	1341	449
1558179864	s	1341	448
1558180362	s	1341	450
1558180612	0	78	90
1558180612	0	78	90
1558180613	0	78	90
1558180613	0	78	90
1558180613	0	78	90
1558180613	0	78	90
1558180614	0	78	90
1558180614	0	78	90
1558180614	0	78	90
1558181020	0	78	90
1558181021	0	78	90
1558181022	0	78	90
1558181514	0	78	90
1558182030	s	1340	448
1558182307	s	1341	448
1558184735	0	78	90
1558184735	0	78	90
1558184735	0	78	90
1558184958	0	78	90
1558186454	0	78	90
1558186710	s	1343	449
1558186776	s	1344	450
1558186836	s	1341	449
1558186897	s	1341	448
1558186955	s	1343	448
1558186957	s	1343	448
1558187017	s	1343	450
1558187017	s	1343	450
1558187077	s	1341	449
1558187078	s	1341	448
1558187137	s	1342	447
1558187138	s	1341	447
1558187197	s	1343	447
1558187199	s	1343	450
1558187257	s	1341	448
1558187259	s	1342	448
1558187318	s	1341	450
1558187320	s	1341	449
1558187378	s	1342	448
1558187380	s	1341	447
1558187438	s	1342	450
1558187440	s	1342	449
1558187498	s	1340	449
1558187501	s	1341	450
1558187558	s	1341	448
1558187561	s	1340	447
1558187618	s	1343	451
1558187622	s	1341	447
1558187678	s	1342	452
1558187682	s	1342	450
1558187739	s	1342	450
1558187743	s	1341	450
1558187799	s	1344	450
1558187803	s	1341	448
1558187859	s	1343	451
1558187863	s	1344	452
1558187894	0	78	90
1558187894	0	78	90
1558187895	0	78	90
1558187895	0	78	90
1558187896	0	78	90
1558187897	0	78	90
1558187897	0	78	90
1558187900	0	78	90
1558187919	s	1341	449
1558187924	s	1343	449
1558187979	s	1341	448
1558188039	s	1343	449
1558188100	s	1342	450
1558188401	0	78	90
1558188401	0	78	90
1558188401	0	78	90
1558190803	0	78	90
1558192020	0	78	90
1558192020	0	78	90
1558192021	0	78	90
1558194413	0	78	90
1558194805	s	1341	447
1558194894	s	1342	450
1558195691	0	78	90
1558195692	0	78	90
1558195692	0	78	90
1558196047	s	1342	449
1558197242	0	78	90
1558197243	0	78	90
1558197244	0	78	90
1558197646	s	1341	449
1558198111	s	1342	450
1558198955	0	78	90
1558199321	s	1343	450
1558199323	0	78	90
1558199323	0	78	90
1558199323	0	78	90
1558199356	s	1342	448
1558199403	s	1342	449
1558199479	s	1343	450
1558199992	0	78	90
1558200473	s	1343	449
1558200473	s	1343	449
1558200475	s	1343	449
1558200475	s	1343	448
1558201067	0	78	90
1558201536	0	78	90
1558201914	0	78	90
1558201914	0	78	90
1558201914	0	78	90
1558201914	0	78	90
1558201915	0	78	90
1558201915	0	78	90
1558202391	s	1343	449
1558202551	0	78	90
1558203013	0	78	90
1558203014	0	78	90
1558203014	0	78	90
1558204910	0	78	90
1558204910	0	78	90
1558204910	0	78	90
1558204911	0	78	90
1558204911	0	78	90
1558205115	0	78	90
1558205596	s	1342	450
1558205785	0	78	90
1558205819	s	1342	450
1558205821	s	1341	449
1558205822	s	1342	449
1558205822	s	1342	449
1558205823	s	1342	450
1558205824	s	1342	449
1558205826	s	1341	448
1558205831	s	1341	448
1558205832	s	1341	450
1558205832	s	1341	450
1558205833	s	1341	448
1558205834	s	1341	447
1558205834	s	1341	448
1558205835	s	1342	446
1558205835	s	1342	446
1558206721	0	78	90
1558206722	0	78	90
1558206722	0	78	90
1558210378	0	78	90
1558210379	0	78	90
1558210379	0	78	90
1558210869	0	78	90
1558210869	0	78	90
1558211716	0	78	90
1558211843	0	78	90
1558212313	0	78	90
1558212334	0	78	90
1558212335	0	78	90
1558212496	0	78	90
1558212873	0	78	90
1558214008	0	78	90
1558214008	0	78	90
1558214009	0	78	90
1558214478	0	78	90
1558217628	0	78	90
1558217628	0	78	90
1558217629	0	78	90
1558217946	s	1342	450
1558221345	0	78	90
1558221346	0	78	90
1558221346	0	78	90
1558221454	0	78	90
1558222257	0	78	90
1558225073	0	78	90
1558225074	0	78	90
1558225074	0	78	90
1558228722	0	78	90
1558228722	0	78	90
1558228723	0	78	90
1558229024	0	78	90
1558229615	0	78	90
1558230019	0	78	90
1558231007	0	78	90
1558232381	0	78	90
1558232382	0	78	90
1558232382	0	78	90
1558232633	0	78	90
1558233174	0	78	90
1558234407	0	78	90
1558234407	0	78	90
1558234407	0	78	90
1558234472	0	78	90
1558234738	0	78	90
1558234768	0	78	90
1558235296	0	78	90
1558235495	0	78	90
1558236069	0	78	90
1558236069	0	78	90
1558236070	0	78	90
1558238094	0	78	90
1558238094	0	78	90
1558239767	0	78	90
1558239767	0	78	90
1558239769	0	78	90
1558241732	0	78	90
1558241735	0	78	90
1558243461	0	78	90
1558243461	0	78	90
1558243461	0	78	90
1558244976	s	1342	451
1558245039	s	1342	451
1558245415	0	78	90
1558245416	0	78	90
1558245855	s	1341	447
1558246966	0	78	90
1558247188	0	78	90
1558247189	0	78	90
1558247189	0	78	90
1558247650	0	78	90
1558248401	s	1342	450
1558248406	s	1342	451
1558248413	s	1342	452
1558249075	0	78	90
1558249076	0	78	90
1558249387	s	1342	450
1558249598	0	78	90
1558249599	s	1342	449
1558250790	0	78	90
1558250792	0	78	90
1558250792	0	78	90
1558251940	0	78	90
1558252768	0	78	90
1558252772	0	78	90
1558254408	0	78	90
1558254409	0	78	90
1558254410	0	78	90
1558255688	0	78	90
1558256461	0	78	90
1558256462	0	78	90
1558256508	s	1341	449
1558256569	s	1342	448
1558256630	s	1342	449
1558256690	s	1342	451
1558256750	s	1341	447
1558256810	s	1342	450
1558256870	s	1342	446
1558256931	s	1342	447
1558256992	s	1341	448
1558257052	s	1342	448
1558257112	s	1342	451
1558257202	s	1342	450
1558257262	s	1341	449
1558257322	s	1342	450
1558257383	s	1342	451
1558257443	s	1342	450
1558257469	0	78	90
1558257504	s	1342	449
1558257564	s	1343	450
1558257624	s	1344	451
1558257684	s	1342	449
1558257744	s	1343	448
1558257894	s	1341	449
1558257916	s	1341	449
1558257954	s	1342	450
1558257978	s	1341	448
1558258015	s	1342	451
1558258027	0	78	90
1558258029	0	78	90
1558258029	0	78	90
1558258075	s	1340	448
1558258135	s	1341	448
1558258195	s	1343	450
1558258255	s	1342	449
1558258937	s	1342	450
1558259155	0	78	90
1558261660	0	78	90
1558261660	0	78	90
1558261660	0	78	90
1558262770	s	1341	451
1558262831	s	1341	448
1558262893	s	1341	449
1558263100	s	1341	448
1558263295	s	1342	448
1558263501	0	78	90
1558263548	s	1343	451
1558263827	s	1341	449
1558264089	s	1342	450
1558264220	0	78	90
1558264333	s	1341	450
1558264850	s	1341	450
1558264851	s	1341	450
1558264853	s	1340	449
1558264854	s	1341	450
1558265359	0	78	90
1558265359	0	78	90
1558265360	0	78	90
1558265481	0	78	90
1558266962	0	78	90
1558266969	0	78	90
1558266972	0	78	90
1558268044	0	78	90
1558268334	0	78	90
1558268698	0	78	90
1558268698	0	78	90
1558268698	0	78	90
1558268699	0	78	90
1558269023	0	78	90
1558269023	0	78	90
1558269024	0	78	90
1558269138	0	78	90
1558271362	0	78	90
1558271972	s	1343	451
1558272033	s	1343	450
1558272198	s	1342	449
1558272607	s	1342	450
1558272719	0	78	90
1558272719	0	78	90
1558272721	0	78	90
1558272876	s	1342	448
1558272885	s	1343	449
1558273056	s	1343	449
1558274470	0	78	90
1558274470	0	78	90
1558274470	0	78	90
1558274470	0	78	90
1558274470	0	78	90
1558274470	0	78	90
1558274695	0	78	90
1558274709	s	1341	449
1558274793	s	1341	449
1558274853	s	1342	452
1558274913	s	1343	452
1558274974	s	1342	449
1558275034	s	1341	451
1558275094	s	1342	452
1558275154	s	1344	450
1558275365	s	1342	450
1558275505	s	1342	450
1558275565	s	1342	449
1558275630	s	1342	449
1558275637	s	1342	450
1558276437	0	78	90
1558276437	0	78	90
1558276438	0	78	90
1558276993	0	78	90
1558277548	0	78	90
1558277742	0	78	90
1558278093	s	1342	450
1558278154	s	1342	450
1558278215	s	1341	449
1558278277	s	1341	449
1558279155	0	78	90
1558279394	0	78	90
1558279557	0	78	90
1558279635	0	78	90
1558279875	0	78	90
1558280106	0	78	90
1558280107	0	78	90
1558280107	0	78	90
1558280114	0	78	90
1558280353	0	78	90
1558280355	0	78	90
1558280594	0	78	90
1558280730	0	78	90
1558280763	0	78	90
1558280834	0	78	90
1558280943	0	78	90
1558280947	s	1344	452
1558280971	0	78	90
1558280991	0	78	90
1558282714	0	78	90
1558283163	0	78	90
1558283749	0	78	90
1558283750	0	78	90
1558283750	0	78	90
1558283801	0	78	90
1558284904	0	78	90
1558285305	0	78	90
1558285309	0	78	90
1558285393	0	78	90
1558285396	0	78	90
1558285649	0	78	90
1558285653	0	78	90
1558285655	0	78	90
1558285656	0	78	90
1558285657	0	78	90
1558285659	0	78	90
1558286050	s	1341	449
1558286152	0	78	90
1558286169	0	78	90
1558287253	0	78	90
1558287491	0	78	90
1558287492	0	78	90
1558287493	0	78	90
1558287665	s	1342	452
1558287852	s	1341	450
1558288342	0	78	90
1558288342	0	78	90
1558288343	0	78	90
1558288344	0	78	90
1558288344	0	78	90
1558288344	0	78	90
1558291196	0	78	90
1558291198	0	78	90
1558291199	0	78	90
1558292194	s	1341	448
1558294933	0	78	90
1558294934	0	78	90
1558294934	0	78	90
1558298183	s	1342	451
1558298245	s	1343	452
1558298578	0	78	90
1558298578	0	78	90
1558298579	0	78	90
1558299681	0	78	90
1558299682	0	78	90
1558299930	0	78	90
1558300036	s	1341	450
1558300272	0	78	90
1558300273	0	78	90
1558300274	0	78	90
1558300275	0	78	90
1558300275	0	78	90
1558300276	0	78	90
1558300276	0	78	90
1558300278	0	78	90
1558300278	0	78	90
1558300278	0	78	90
1558300279	0	78	90
1558301711	0	78	90
1558302271	0	78	90
1558302277	0	78	90
1558302278	0	78	90
1558302279	0	78	90
1558305939	0	78	90
1558305939	0	78	90
1558305940	0	78	90
1558309589	0	78	90
1558309589	0	78	90
1558309589	0	78	90
1558312309	0	78	90
1558312795	0	78	90
1558313018	0	78	90
1558313196	0	78	90
1558313196	0	78	90
1558313196	0	78	90
1558316872	0	78	90
1558316873	0	78	90
1558316874	0	78	90
1558317291	0	78	90
